gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2598668176,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/354302,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,11.127123,78.656891,,,,,,,2013-06-19T00:00:00,19,6,2013,2441026,2441025,HUMAN_OBSERVATION,,,354302,,Girish Gopalarao|Rohit George|R Prabhakar,,CC_BY_4_0,,Girish Gopalarao,,,2020-11-25T07:35:08.151Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598667954,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/273855,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,11.57,76.599998,,,,,,,2013-04-14T00:00:00,14,4,2013,2441026,2441025,HUMAN_OBSERVATION,,,273855,,Prajwal Rajappa|Rohit George|R Prabhakar|Thomas Vattakaven,,CC_BY_4_0,,Prajwal Rajappa,,,2020-11-25T07:35:07.795Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2598667916,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/1741326,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,22.334513,80.611511,,,,,,,2013-06-20T00:00:00,20,6,2013,2441026,2441025,HUMAN_OBSERVATION,,,1741326,,Harikrishnan S.|Rujuta Vinod|Thomas Vattakaven,,CC_BY_4_0,,Rujuta Vinod,,,2020-11-25T07:35:08.743Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598667225,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/270009,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,16.40571,73.966293,,,,,,,2012-11-17T00:00:00,17,11,2012,2441026,2441025,HUMAN_OBSERVATION,,,270009,,Aravind Madhyastha|Rohit George|R Prabhakar|Thomas Vattakaven,,CC_BY_4_0,,Anup A. Kulkarni,,,2020-11-25T07:35:05.204Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598667144,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/355531,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,11.430495,76.858635,,,,,,,2014-10-10T00:00:00,10,10,2014,2441026,2441025,HUMAN_OBSERVATION,,,355531,,Harikrishnan S.|Keystone Foundation,,CC_BY_4_0,,Keystone Foundation,,,2020-11-25T07:35:05.134Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598666804,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/390202,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,22.453171,78.118408,,,,,,,2014-12-01T00:00:00,1,12,2014,2441026,2441025,HUMAN_OBSERVATION,,,390202,,Anubhav Agarwal|Harikrishnan S.,,CC_BY_4_0,,Anubhav Agarwal,,,2020-11-25T07:35:04.856Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598666719,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/331728,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,21.497713,77.31234,,,,,,,2013-11-13T00:00:00,13,11,2013,2441026,2441025,HUMAN_OBSERVATION,,,331728,,Harikrishnan S.|Nikhil Sahasrabhojanee|R Prabhakar|Thomas Vattakaven,,CC_BY_4_0,,Nikhil Sahasrabhojanee,,,2020-11-25T07:35:04.779Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598665994,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/392976,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,26.627119,89.306091,,,,,,,2015-09-23T00:00:00,23,9,2015,2441026,2441025,HUMAN_OBSERVATION,,,392976,,ABHIRUP DUTTA GUPTA|Harikrishnan S.,,CC_BY_4_0,,ABHIRUP DUTTA GUPTA,,,2020-11-25T07:35:05.086Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598665529,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/373125,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,11.546298,76.711906,,,,,,,2014-10-12T00:00:00,12,10,2014,2441026,2441025,HUMAN_OBSERVATION,,,373125,,Harikrishnan S.|Rohit George|Siddarth Jude Machado|Thomas Vattakaven,,CC_BY_4_0,,Siddarth Jude Machado,,,2020-11-25T07:35:06.503Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598664270,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/268984,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,11.420334,76.860191,,,,,,,2012-07-04T00:00:00,4,7,2012,2441026,2441025,HUMAN_OBSERVATION,,,268984,,Harikrishnan S.|Saneesh C. S,,CC_BY_4_0,,Saneesh C. S,,,2020-11-25T07:35:09.108Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598664063,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/378628,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,22.465134,78.012886,,,,,,,2015-05-10T00:00:00,10,5,2015,2441026,2441025,HUMAN_OBSERVATION,,,378628,,Harikrishnan S.|Ravi Upadhyay India|R Prabhakar,,CC_BY_4_0,,Ravi Upadhyay India,,,2020-11-25T07:35:08.519Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598663875,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/1824639,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,11.410204,76.69503,,,,,,,2019-05-20T00:00:00,20,5,2019,2441026,2441025,HUMAN_OBSERVATION,,,1824639,,bindyamc|Harikrishnan S.|Thomas Vattakaven,,CC_BY_4_0,,bindyamc,,,2020-11-25T07:35:08.942Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598663382,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/1814924,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,26.659422,91.001129,,,,,,,2016-12-28T00:00:00,28,12,2016,2441026,2441025,HUMAN_OBSERVATION,,,1814924,,admin|Mayur Bawri,,CC_BY_4_0,,admin,,,2020-11-25T07:35:08.865Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598662278,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/324952,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,12.369246,77.859421,,,,,,,2012-02-25T00:00:00,25,2,2012,2441026,2441025,HUMAN_OBSERVATION,,,324952,,Anup A. Kulkarni|George Tom|Rohit George|Thomas Vattakaven,,CC_BY_4_0,,George Tom,,,2020-11-25T07:35:07.197Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598662087,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/1731106,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,26.745993,91.020325,,,,,,,2016-08-22T00:00:00,22,8,2016,2441026,2441025,HUMAN_OBSERVATION,,,1731106,,Akash Patil|Brojo Kumar Basumatary|Harikrishnan S.|Mazedul Islam|Thomas Vattakaven,,CC_BY_4_0,,Brojo Kumar Basumatary,,,2020-11-25T07:35:08.182Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2598661885,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/1822661,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,11.364468,76.791061,,,,,,,2019-05-01T00:00:00,1,5,2019,2441026,2441025,HUMAN_OBSERVATION,,,1822661,,Harikrishnan S.|Moinudheen|Thomas Vattakaven,,CC_BY_4_0,,Moinudheen,,,2020-11-25T07:35:09.297Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598661741,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/271841,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,11.926517,76.242729,,,,,,,2013-03-17T00:00:00,17,3,2013,2441026,2441025,HUMAN_OBSERVATION,,,271841,,Rohit George|Thomas Vattakaven,,CC_BY_4_0,,Thomas Vattakaven,,,2020-11-25T07:35:08.511Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2598661648,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/1819131,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,10.347315,76.99781,,,,,,,2015-06-10T00:00:00,10,6,2015,2441026,2441025,HUMAN_OBSERVATION,,,1819131,,Harikrishnan S.,,CC_BY_4_0,,Harikrishnan S.,,,2020-11-25T07:35:09.564Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2598661630,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/377116,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,11.667945,76.631912,,,,,,,2015-04-29T00:00:00,29,4,2015,2441026,2441025,HUMAN_OBSERVATION,,,377116,,Harikrishnan S.|Siddarth Jude Machado,,CC_BY_4_0,,Siddarth Jude Machado,,,2020-11-25T07:35:04.610Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2598660860,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/1828354,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,20.17692,79.334068,,,,,,,2019-05-17T00:00:00,17,5,2019,2441026,2441025,HUMAN_OBSERVATION,,,1828354,,admin|Rujuta Vinod,,CC_BY_4_0,,Rujuta Vinod,,,2020-11-25T07:35:07.970Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598660367,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/1728675,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,11.667678,76.632607,,,,,,,2016-07-17T00:00:00,17,7,2016,2441026,2441025,HUMAN_OBSERVATION,,,1728675,,Explorer in radhanagari|Ramit Singal|Thomas Vattakaven,,CC_BY_4_0,,Ramit Singal,,,2020-11-25T07:35:08.943Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2598660080,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/1828659,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,10.309689,76.848534,,,,,,,2019-06-29T00:00:00,29,6,2019,2441026,2441025,HUMAN_OBSERVATION,,,1828659,,Harikrishnan S.,,CC_BY_4_0,,Harikrishnan S.,,,2020-11-25T07:35:08.268Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2598660002,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/339008,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,12.035,76.135002,,,,,,,2013-01-25T00:00:00,25,1,2013,2441026,2441025,HUMAN_OBSERVATION,,,339008,,Rohit George|R Prabhakar|shiva subramanya|Thomas Vattakaven,,CC_BY_4_0,,shiva subramanya,,,2020-11-25T07:35:08.523Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2598660000,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/1724221,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,22.334513,80.611511,,,,,,,2014-06-07T00:00:00,7,6,2014,2441026,2441025,HUMAN_OBSERVATION,,,1724221,,Rujuta Vinod|Thomas Vattakaven,,CC_BY_4_0,,Rujuta Vinod,,,2020-11-25T07:35:09.349Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598659994,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/274394,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,11.259236,76.572289,,,,,,,2013-06-01T00:00:00,1,6,2013,2441026,2441025,HUMAN_OBSERVATION,,,274394,,R Prabhakar|R.S. Bhalla|Thomas Vattakaven,,CC_BY_4_0,,R.S. Bhalla,,,2020-11-25T07:35:10.002Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2598658825,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/1743604,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,26.745619,91.020592,,,,,,,2017-04-30T00:00:00,30,4,2017,2441026,2441025,HUMAN_OBSERVATION,,,1743604,,Amir Sohail Choudhury|Thomas Vattakaven,,CC_BY_4_0,,Amir Sohail Choudhury,,,2020-11-25T07:35:08.545Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2598658619,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/1815488,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,11.363762,76.781441,,,,,,,2018-09-27T00:00:00,27,9,2018,2441026,2441025,HUMAN_OBSERVATION,,,1815488,,Harikrishnan S.|Moinudheen|Thomas Vattakaven,,CC_BY_4_0,,Moinudheen,,,2020-11-25T07:35:05.183Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598658429,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/1741327,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,IN,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,22.334513,80.611511,,,,,,,2013-06-20T00:00:00,20,6,2013,2441026,2441025,HUMAN_OBSERVATION,,,1741327,,Harikrishnan S.|Rujuta Vinod|Thomas Vattakaven,,CC_BY_4_0,,Rujuta Vinod,,,2020-11-25T07:35:08.743Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
2598658312,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/268578,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,12.04168,76.131996,,,,,,,2012-05-06T00:00:00,6,5,2012,2441026,2441025,HUMAN_OBSERVATION,,,268578,,Devayani|Rohit George,,CC_BY_4_0,,Devayani,,,2020-11-25T07:35:08.840Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2598658267,c6b86c40-ff71-4e5e-902c-111f400d0d56,https://indiabiodiversity.org/observation/show/345807,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827","Bos gaurus Smith, 1827",,,,,PRESENT,,62431bdf-fa0c-452b-afce-be14884a47ff,9.580895,77.113998,,,,,,,2014-05-18T00:00:00,18,5,2014,2441026,2441025,HUMAN_OBSERVATION,,,345807,,Anup A. Kulkarni|Ravi Vaidyanathan|R Prabhakar,,CC_BY_4_0,,Anup A. Kulkarni,,,2020-11-25T07:35:10.223Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2597958971,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/41745313,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Tamil Nadu,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,11.420253,76.528903,31137,,,,,,2012-08-10T15:48:00,10,8,2012,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,41745313,,makarandsaraf,2020-04-09T07:03:06,CC_BY_NC_4_0,makarandsaraf,makarandsaraf,,,2020-11-22T18:25:05.634Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2597910070,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/41762245,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Maharashtra,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.275836,79.277898,30490,,,,,,2011-04-15T15:01:00,15,4,2011,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,41762245,,makarandsaraf,2020-04-09T15:30:20,CC_BY_NC_4_0,makarandsaraf,makarandsaraf,,,2020-11-22T18:25:07.868Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2597888545,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/41525992,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,21.606822,79.387566,30357,,,,,,2019-03-16T08:53:00,16,3,2019,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,41525992,,rujutavinod,2020-04-06T13:16:28,CC_BY_NC_4_0,rujutavinod,rujutavinod,,,2020-11-22T18:25:02.185Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2597882380,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/41464864,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.209534,80.424348,30298,,,,,,2011-11-05T07:36:00,5,11,2011,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,41464864,,yvesbas,2020-04-05T18:37:08,CC_BY_NC_4_0,yvesbas,yvesbas,,,2020-11-22T18:37:33.518Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2597880422,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/41464866,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.201058,80.53013,30298,,,,,,2011-11-05T07:44:00,5,11,2011,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,41464866,,yvesbas,2020-04-05T18:37:09,CC_BY_NC_4_0,yvesbas,yvesbas,,,2020-11-22T18:37:34.688Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2597878355,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/41464865,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,22.349134,80.454549,30298,,,,,,2011-11-05T07:37:00,5,11,2011,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,41464865,,yvesbas,2020-04-05T18:37:09,CC_BY_NC_4_0,yvesbas,yvesbas,,,2020-11-22T18:37:36.317Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2597876489,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/41525993,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos frontalis,,SPECIES,"Bos gaurus C.H.Smith, 1827",Bos gaurus,,IN,,Madhya Pradesh,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,21.687712,79.240863,30357,,,,,,2019-03-16T08:55:00,16,3,2019,2441026,2441025,HUMAN_OBSERVATION,iNaturalist,Observations,41525993,,rujutavinod,2020-04-06T13:16:28,CC_BY_NC_4_0,rujutavinod,rujutavinod,,,2020-11-22T18:25:07.822Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
